movie,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Amadeus (1984),-0.15883605,0.35589686,-0.21497433,0.080216646,0.05339168,0.28751305,-0.17740156,-0.21358907,-0.078716725,0.21743472,-0.15495582,-0.24524978,-0.2795946,-0.080128744,0.26801842,0.2642385,-0.10864057,0.2260202,-0.27771914,-0.23211908,0.0008386648,-0.11679548,-0.29618198,-0.1778991,-0.09851958,0.06628254,-0.29095247,-0.14880681,0.20842174,0.19511764,0.19565469,0.2213065,0.16808532,0.100543484,0.1810802,-0.12113922,-0.21435243,0.083857015,-0.012032017,0.23275362
Apollo 13 (1995),-0.06403137,0.19212106,-0.4118148,0.010215896,-0.024343776,0.15314719,0.07099157,-0.04703641,0.108143054,0.15463129,-0.3066491,-0.2668394,-0.07999621,0.07376655,0.16438109,-0.0027219963,-0.13529763,0.10529533,-0.29388332,-0.33663684,-0.22765219,-0.07052785,-0.07467571,0.16301748,-0.20360434,0.18208864,-0.007598584,0.21441236,-0.054442946,0.13340415,0.033498786,0.19214779,-0.11205159,0.13178661,0.14120258,-0.016388455,-0.12850854,0.16235168,-0.39208254,0.027720561
Blade Runner (1982),0.081713684,0.21616504,-0.039509024,-0.15598589,0.31716618,0.1358335,-0.35063383,-0.14984469,-0.14481159,0.028766297,0.3251905,-0.004421715,0.13347682,0.34701645,0.24150503,0.43270153,-0.23347332,0.266331,-0.14138559,0.091340974,-0.047240496,-0.15237881,-0.1306591,-0.015200732,-0.12631156,0.21701376,-0.3557645,0.29582468,0.09399738,0.1403448,0.095917225,0.06406167,-0.15118366,0.16157037,0.3647908,-0.11238457,-0.29539573,0.25009677,0.33034265,0.2884594
"Truth About Cats & Dogs, The (1996)",-0.05992964,-0.1666352,-0.16477121,-0.08881095,-0.13151085,0.0073303943,0.082471676,-0.018459333,-0.2037293,-0.043954134,0.15850596,-0.027612494,0.058017556,-0.042524092,0.20511211,0.006576461,-0.163269,0.3794449,-0.14186832,0.114916205,-0.21866538,-0.04875933,0.19537681,0.019022683,-0.24411833,0.30296084,-0.1762585,-0.10025538,0.17190279,0.012072699,-0.030402174,0.12530641,0.093604445,0.40811518,0.23093128,-0.10361322,-0.16194914,0.13342151,-0.31975067,0.020532606
Sense and Sensibility (1995),-0.101425156,0.25180003,-0.21493873,0.21295032,0.09391974,0.0735736,-0.18868196,-0.30968794,-0.11052363,0.02938765,-0.24242413,0.12081261,-0.026639007,-0.15904944,0.23754656,0.37953895,0.112556726,0.022519652,-0.16223654,-0.20967896,-0.2105049,0.01960945,-0.22808947,0.1545982,-0.24690798,-0.11588859,-0.106567614,0.12377552,0.32567912,0.057311274,0.27490652,0.20786972,0.23266545,0.22473548,0.19332714,-0.2914117,-0.008999715,0.12971257,-0.19776751,0.25915766
Ransom (1996),-0.12517235,-0.045395818,-0.1939172,0.2041221,0.17288597,0.14279485,0.21581867,0.22846676,-0.091154195,0.09097544,-0.34284392,-0.12938125,-0.13281305,-0.027967867,-0.06143428,-0.025872407,-0.08176538,0.008592858,-0.13487151,-0.016059102,-0.20065573,-0.33055642,0.29921037,0.33870083,-0.24573666,0.0684391,0.23168832,-0.008560329,0.0064720386,-0.041093897,-0.24252988,0.053546123,0.31535953,0.1450023,0.027705692,0.07603103,-0.14765468,0.18021922,-0.30628306,0.042081196
"Usual Suspects, The (1995)",-0.32714665,0.18981567,-0.035685353,-0.058714673,0.23848325,0.09169897,-0.2788815,-0.059734438,-0.05436378,0.4106287,-0.21885414,-0.26418272,0.028973682,0.39631608,0.36701795,0.06977695,-0.37123185,-0.03636469,-0.25458494,-0.19206415,-0.10463224,-0.122341424,-0.2517256,-0.2349506,-0.24932174,0.13252255,-0.25008208,0.20134522,0.41186905,0.24017034,0.07477538,0.36883056,0.21263207,0.01707536,0.08611959,-0.037359994,-0.25787917,0.26030454,0.026547665,0.43692726
One Flew Over the Cuckoo's Nest (1975),-0.3058167,0.43953916,-0.28195196,0.36190224,0.050240446,0.29124692,-0.22292584,-0.34280878,-0.01032592,0.25081807,-0.2529182,-0.34401667,-0.12172336,-0.0880465,0.3383337,0.07434401,-0.30917487,-0.07504858,-0.22255814,-0.34301507,0.08169485,-0.13158476,-0.3601635,-0.35155267,-0.13296004,0.16528812,-0.17406575,-0.06536649,0.019985452,0.3752263,0.4318078,0.052669797,0.06979589,-0.006046543,0.057481565,-0.1449552,-0.12935063,0.26545405,0.13750882,0.107680365
Jurassic Park (1993),0.049499817,0.16222443,-0.12990148,0.16161433,-0.015224966,0.3146092,0.15708767,0.0756609,-0.03317927,0.21510077,-0.40429267,-0.18639114,0.030791158,0.112186186,0.15519817,0.28968057,-0.25478435,0.25923327,-0.4146251,-0.16860059,-0.011632346,-0.24888715,0.119901136,0.124871686,-0.33230764,0.19005927,0.11137727,-0.12687573,-0.050698284,0.10497107,-0.15548554,0.17795607,-0.11484284,0.044768766,-0.002814739,0.03371402,-0.1958296,-0.012383079,-0.07776268,0.075378194
2001: A Space Odyssey (1968),0.2166767,0.3444093,-0.34269115,-0.11428995,0.48357412,0.27768052,-0.28008094,-0.27075648,-0.14768074,0.0009978557,0.30900782,-0.016863808,0.26457804,0.26281756,0.151101,0.08415701,-0.27000606,0.32723242,0.06297689,-0.09962383,-0.23251079,0.038945314,-0.28536934,-0.17427953,-0.15643993,0.10334782,-0.102050796,0.027486904,-0.09313581,0.106550545,0.2981606,0.28173354,-0.07190562,-0.026420884,0.14655279,-0.21822235,-0.080465265,0.17913686,0.35840327,0.2649045
Evita (1996),0.034591816,-0.08268419,0.1960987,0.38626018,-0.44077334,-0.124872595,-0.124289334,-0.18354194,-0.0604668,0.07446091,-0.008655734,-0.40214148,0.3256895,-0.06384775,0.02409371,0.17422113,0.010205739,-0.1982107,-0.21190101,-0.14676258,-0.031787507,-0.1284405,-0.15636015,0.11576703,0.1250112,0.119229704,-0.11785079,-0.03266737,0.2541931,-0.034400363,0.27180985,-0.36896375,-0.0599966,0.1408709,-0.17917916,-0.19545653,-0.11887659,0.17933331,-0.5040468,-0.2481543
Dances with Wolves (1990),-0.05571166,0.25333282,-0.20286793,0.23803167,-0.075971335,0.34568393,0.1630583,-0.05885201,-0.37235653,0.15619712,-0.38584536,-0.40939453,-0.014816731,-0.24346071,0.23914324,0.1876085,-0.21768473,-0.028246975,-0.20392033,-0.28650764,-0.064662166,-0.17916061,0.037188463,0.06538261,0.0660014,0.41804013,-0.054523245,0.039026722,0.17426832,0.07169184,0.2227951,-0.14021431,0.007566313,0.10919795,-0.051623583,-0.1422891,-0.097169176,0.2484721,-0.37259975,-0.19495113
Raising Arizona (1987),-0.34417498,0.09392268,0.029739259,-0.00086286693,0.2048201,0.07556028,-0.27146104,-0.16346532,-0.2422901,0.031271365,0.05212806,-0.06403061,0.014231441,0.29305512,0.26115006,-0.17075028,-0.03601793,0.06364209,-0.07074427,0.07444441,0.11657817,0.13115637,-0.22976378,-0.46958175,-0.12691098,-0.07165875,-0.39062783,-0.06034493,0.28079504,0.17823231,0.21196935,0.16573957,0.13200104,-0.06798588,-0.052013453,-0.36117223,0.049234714,0.08113653,0.13593055,0.14993365
Broken Arrow (1996),-0.19183046,-0.2627588,0.05663184,-0.01159529,0.017987091,-0.093578406,0.34220737,0.11506119,-0.08452499,0.2211982,-0.2251575,-0.37351346,-0.3113642,0.12956859,0.05840129,-0.09463154,-0.3083626,-0.0688508,-0.054087374,0.20767637,0.229798,-0.22481458,0.20498027,0.06004913,0.14405611,-0.012807233,0.12484422,0.16163406,-0.31850758,0.10629068,-0.14304489,0.0070231464,0.22839265,0.038556308,0.15267798,-0.129711,-0.14337339,-0.12154489,-0.21335417,-0.081339635
"Game, The (1997)",-0.27795687,0.026533814,-0.24053337,-0.13785739,0.18258841,-0.09413771,-0.073157586,0.14441639,-0.14641325,0.17010279,-0.2377939,0.12932658,0.17350738,0.302864,0.2212021,0.09177046,-0.28323337,0.14657451,-0.45013624,0.27761403,0.0057251067,-0.23547481,0.4971676,0.42963794,-0.13932541,0.30427498,0.11750876,-0.37212962,0.00794812,0.028694456,-0.22654738,0.12267563,0.46599552,-0.15501499,0.12329096,-0.03408032,-0.14693236,0.13315758,0.13415757,0.14109449
Four Weddings and a Funeral (1994),-0.27203768,0.11965563,-0.13390112,0.15676582,-0.13215439,0.0479691,-0.19899277,-0.221006,-0.033518467,0.06738815,-0.018614303,-0.11555916,0.04520033,-0.16112623,0.06268959,0.18171555,-0.0058203586,0.029721271,-0.1713976,-0.30492273,-0.02275302,-0.08940167,-0.05548753,-0.029663848,-0.17688723,0.13730349,-0.2436646,-0.07082465,0.21894056,0.115234196,0.130968,0.118577264,0.06344469,0.11414439,-0.01072951,-0.049009193,-0.08784434,0.22511818,-0.0625493,-0.04828172
Dead Poets Society (1989),0.010281265,0.124299526,0.10523159,0.18496576,-0.18457712,0.23050092,-0.0879527,-0.18946777,-0.1682943,0.016363928,-0.16215064,-0.10041058,0.048785992,0.044558838,0.22439706,0.21638186,-0.12188984,0.26341835,-0.18787879,-0.17880578,-0.1279891,-0.17340381,0.022831535,-0.00010741563,-0.17393743,0.19494146,-0.35948002,0.19936684,0.1786835,-0.033352427,-0.013015674,0.044571407,0.21193926,0.29461128,0.0495416,-0.11742761,-0.2930792,0.30074093,-0.26186463,0.015923817
"Blues Brothers, The (1980)",0.07672576,0.16453494,-0.11995214,-0.077278964,0.045587957,0.13833608,-0.053714547,-0.096697256,-0.12854508,0.28832698,-0.22403768,-0.26991192,0.24090143,0.14157254,0.29636174,0.1754115,-0.24554709,0.17778973,-0.41384494,-0.32420012,0.23027758,-0.31808037,-0.11752501,-0.16404901,-0.3286495,0.09716441,-0.07412467,-0.035245538,0.1696673,-0.05242528,-0.18147933,0.04688049,-0.08893321,-0.23257978,0.23079099,-0.09635245,-0.042358693,-0.012857829,-0.16336209,0.13073389
Trainspotting (1996),-0.34202233,-0.03610992,-0.08209101,0.12470023,0.5465694,-0.12536532,-0.2986308,-0.15138601,-0.15369692,0.2503546,0.22247851,-0.12074802,-0.034422304,0.33190265,0.24094447,0.23046806,-0.057163898,-0.10857288,-0.18736875,0.34360027,0.31328806,0.00013890561,-0.39041635,-0.5742571,0.17324732,-0.11967636,-0.17681402,-0.14774662,0.22903608,-0.042077832,0.12565687,0.23511466,-0.014650823,-0.09026127,0.14472109,0.0345612,-0.07142919,0.0943646,0.27401105,-0.11766245
"Fish Called Wanda, A (1988)",-0.03152722,0.07399301,-0.12151508,0.1203723,0.064623795,0.19361529,0.014902609,-0.0769208,-0.2554209,0.13286428,-0.06300842,0.11498294,-0.21773805,-0.03112127,0.30440664,-0.024855023,-0.13385059,0.24426557,-0.09799126,-0.37523082,0.19590306,-0.1009051,-0.11761133,-0.16601948,-0.31809253,0.060793728,-0.22055802,-0.07651392,0.3633548,0.016345656,0.059148356,0.102717206,-0.14081737,0.15508303,0.18447857,-0.290574,-0.11568609,0.20884846,-0.0861555,-0.008757889
"Wizard of Oz, The (1939)",-0.04486885,0.2662647,-0.20006035,0.2721354,-0.12877697,0.18568227,-0.020124255,-0.24620265,-0.018273445,0.111151345,-0.16040936,-0.4323321,-0.41240305,-0.025108956,0.27245066,-0.029615631,-0.25212303,0.31191584,0.01972624,0.0259997,-0.28277,-0.15190545,-0.33530432,-0.108264096,-0.004614297,0.0042508184,-0.3198983,0.12325193,0.20308223,0.42916235,0.2023478,0.2850054,-0.030230654,0.26092917,0.21688884,-0.285406,-0.16496651,0.1496136,-0.14403193,0.12302947
Star Trek: The Wrath of Khan (1982),0.37824494,0.2520048,-0.22619306,-0.14393666,0.21470857,0.16895169,0.20421918,-0.09526578,-0.21538657,0.09459105,0.08505242,-0.035956223,0.21207392,0.17995186,0.20086212,0.22534174,-0.22314402,0.29990652,-0.31717664,-0.24505386,0.038173478,-0.11324321,-0.23259442,0.14209753,-0.40413642,0.20132697,0.0088143125,0.10300428,0.12204722,-0.16499183,-0.3407295,0.41245028,-0.11920098,0.11390623,0.20759964,-0.26682696,-0.1417896,-0.107330635,-0.08300204,0.17778547
Phenomenon (1996),0.026615014,-0.16645144,0.13177155,-0.0020713198,-0.28622395,0.25254038,0.27768907,0.033222068,-0.17067216,-0.06933458,-0.32393318,-0.12746255,-0.13551478,0.0339031,0.039655346,-0.09656581,-0.22671044,0.15923384,-0.2161698,0.02255069,0.038069062,-0.18576474,0.1562003,0.34357452,-0.21617289,0.24683015,-0.10914639,0.28926793,0.031460643,0.14376818,-0.025415942,-0.1695088,0.19294475,-0.010077671,0.07869502,-0.020056669,-0.091718554,0.05836922,-0.29169393,0.2707865
Die Hard (1988),-0.06931643,0.33902594,-0.19391946,-0.25775173,0.36714545,0.22739457,0.0821821,0.0497304,-0.17587516,0.38049573,-0.28706437,-0.49325466,-0.06105438,0.3451155,0.2666539,0.18512844,-0.20782235,-0.065435156,-0.30049917,-0.5218798,0.1758719,-0.1537159,-0.14312899,-0.013246796,-0.08496449,0.29395655,-0.09001118,-0.028337857,-0.0065258727,0.21764648,-0.15467346,0.10896793,0.14462472,0.10989243,0.11175881,-0.018591002,-0.172196,-0.124851875,-0.09443756,0.23773745
Casablanca (1942),-0.18279904,0.48673907,-0.26798195,0.1804459,0.058871076,0.25261694,-0.28618327,-0.32023126,0.05175016,0.20290105,-0.038728744,-0.3654743,-0.21705484,0.08709391,0.13110238,0.3613226,0.040840663,0.32298073,-0.17085648,-0.21008341,-0.40554294,0.07080653,-0.37231797,-0.13639674,-0.2853418,0.15769984,-0.37825617,0.19443247,0.31230426,0.22734067,0.3148467,0.30639002,0.05729815,0.24345407,0.24417284,-0.3171397,-0.017886255,0.22925787,-0.14400674,0.13083765
"Sting, The (1973)",0.110732764,0.15792736,-0.100489974,0.32997257,-0.026304333,0.36369598,-0.04277587,-0.23885965,-0.16372862,0.18663539,-0.2173934,-0.018016888,-0.4302889,0.12605818,0.12844469,0.15860568,-0.2616929,0.23234297,0.019094974,-0.2688945,-0.16448982,-0.38944447,-0.08473132,-0.049045406,-0.17055699,0.0011158459,-0.0664933,0.18016814,0.00517881,0.14334747,0.051291022,0.268507,0.14969796,-0.02300512,0.11488122,-0.27647296,-0.2767254,0.12855825,-0.17954111,-0.012536601
Dante's Peak (1997),-0.16235738,-0.3867551,0.11507871,-0.10518251,0.17913528,-0.029613152,0.09509024,0.5130431,0.16573307,0.28688073,-0.014875939,0.05547349,0.05234092,0.02672108,-0.0677221,-0.07273927,-0.16122505,-0.08364264,0.0334501,0.36970443,-0.1306632,-0.116021104,0.4488898,0.24604598,-0.20636709,-0.1745198,-0.053374056,0.07423274,0.015917893,0.24388036,-0.26660207,-0.40228656,-0.10701066,0.11219613,-0.044585392,-0.195274,-0.15999,-0.0143247135,0.031404257,0.19654034
"Devil's Own, The (1997)",-0.10398838,0.042209983,0.066075124,-0.13709185,-0.30192348,0.34295285,-0.11381046,-0.112090714,0.24229889,0.12642628,-0.20543657,-0.2793423,-0.0050919857,0.41142923,-0.060448237,0.18015721,-0.22200856,-0.000235952,-0.10717324,0.11806487,0.052148376,0.021065312,0.12721972,0.43949255,0.16826446,0.2606222,0.18902771,0.31670237,-0.14331007,0.094895564,-0.013690184,-0.22351906,-0.223527,0.08913763,0.32524872,-0.1019541,-0.06839203,0.04070514,-0.06346753,0.02632723
Psycho (1960),-0.2629669,0.34387413,-0.22427675,-0.015998725,0.33016875,0.078904934,-0.2203328,-0.0618997,-0.19030066,0.45534894,-0.08054543,-0.35724282,-0.004726914,0.19109383,0.17060465,-0.1488866,-0.27880517,-0.053682085,0.11028257,-0.023449674,-0.28274488,-0.19707501,-0.16159369,-0.27083293,-0.033335842,0.09339056,-0.25799948,0.0026710918,0.13828497,0.33418444,0.47670034,0.058893267,-0.023371322,0.3191127,-0.09838065,-0.2654024,-0.023276586,0.13303374,0.11639228,0.27239943
"Graduate, The (1967)",-0.33422655,0.27869436,-0.15130746,0.1470558,0.18010703,0.38538715,-0.2023998,-0.04973801,-0.44367462,0.2529913,-0.008436503,-0.23439813,-0.21313255,0.13350205,0.13083106,-0.07928468,-0.16914025,0.27205396,0.15082155,-0.1750942,-0.079689406,0.09543011,-0.26095346,-0.34126964,-0.08573874,0.30732304,-0.1932871,0.034382932,0.03145025,0.2019161,0.35632867,-0.047615983,0.2670699,0.046694968,-0.023688514,-0.30176824,0.0800049,0.16918057,-0.004866637,0.24777292
Seven (Se7en) (1995),-0.2390241,0.08479668,-0.03305141,0.00869188,0.1870771,0.076745704,-0.027027378,0.023269,-0.10952608,0.25207102,-0.17938307,-0.2793945,0.039050467,0.2256131,0.44972354,0.15978633,-0.17997728,-0.069800206,-0.19825748,0.07840681,0.44539127,-0.3156877,-0.020602163,-0.04512146,-0.15688078,0.12633349,-0.27460968,-0.0300435,0.34234864,-0.018233504,-0.081341095,0.19990735,0.48935518,0.07779711,0.027890174,-0.08833814,-0.07941816,0.12796839,0.0794824,0.1649232
"Time to Kill, A (1996)",-0.11048664,0.004290682,-0.21967942,0.25161287,-0.16242373,0.1485751,0.2641803,0.02824579,-0.3580438,0.1799656,-0.44981644,-0.0069929943,0.009352386,0.24765827,0.14625773,0.14480016,-0.35747632,0.13417019,-0.36924803,0.031911753,-0.07621519,-0.3655736,0.2784713,0.23365577,-0.03972291,0.268141,0.0179863,0.19853826,-0.043525774,-0.086012796,-0.137654,-0.13653618,0.23260204,-0.2545468,-0.03409589,-0.03854921,-0.21380085,0.19501263,-0.34850633,-0.04648159
It's a Wonderful Life (1946),0.107835956,0.35095906,-0.25986004,0.23618942,-0.23189093,0.5986534,0.05441557,-0.24000718,0.126078,0.18052626,-0.33421132,-0.445177,-0.22639276,-0.13360222,0.29295763,-0.034462504,-0.4190448,0.23190099,-0.018160047,-0.3496175,-0.2409452,-0.31632695,-0.09268268,0.12085999,-0.11989413,0.07381577,-0.19599408,0.16878052,-0.08374633,0.41591844,0.22422518,0.24758366,0.11186681,0.1451969,0.101198465,-0.21794872,-0.22696534,0.11811222,-0.1940302,0.040206227
Speed (1994),-0.15700176,0.14893192,-0.26005176,-0.03953741,0.11545692,0.40704158,0.24822396,0.35810867,-0.27927113,0.2538045,-0.36111367,-0.14878002,-0.08702598,-0.111215085,0.17527561,-0.06309087,-0.03429708,-0.0355774,-0.01495651,-0.39162877,-0.0067380043,-0.2439147,0.11583134,0.12402245,-0.0930417,0.12977797,0.19216247,-0.20214255,0.17721318,0.028318506,0.02343981,0.18367396,0.15634394,0.2738276,0.025060466,-0.12355128,-0.10142099,0.04376501,-0.38156402,0.17606243
In & Out (1997),-0.06806734,-0.2946255,-0.21280068,0.21539742,0.21252993,0.026301267,-0.23446895,-0.17241448,-0.12209788,0.011837778,-0.070918255,0.10516817,-0.19274215,-0.22224881,-0.036364313,0.098440416,-0.13183011,-0.16001128,-0.11182905,0.11834161,0.026601983,-0.26940817,-0.028632397,0.10947982,-0.21620753,0.0078329025,0.12502585,0.050004184,-0.019251887,-0.081734344,-0.014594767,0.15386744,0.4285861,-0.047693826,-0.024311665,-0.029097522,0.095470145,0.036271375,-0.30427223,0.12766841
Stand by Me (1986),-0.29637155,0.22833651,-0.20449238,0.08474913,0.18685506,0.3230223,-0.019121747,-0.0955011,-0.3488317,0.22750276,-0.21139577,-0.12937772,-0.15493315,-0.08890458,0.12423053,-0.048150774,-0.14857936,0.14318858,-0.15341964,-0.19073558,0.001557384,0.12417867,-0.0019899672,-0.008725918,0.062861845,0.34975204,-0.23307875,-0.17082389,0.19867602,0.12925892,0.07023292,0.12819123,0.042672645,0.18666096,0.21428648,-0.32717013,-0.056850493,0.2926971,-0.08642104,0.106450215
"Hunt for Red October, The (1990)",0.23171094,0.010319977,-0.19007589,-0.012131498,-0.1093686,0.3712444,0.21077473,0.004586417,0.13168454,0.17358705,-0.2722682,-0.25113323,-0.19197458,0.0976659,0.13614511,0.24735369,-0.14319764,-0.08586714,-0.38645244,-0.4223455,-0.09123052,-0.30093187,0.0024290204,0.09085461,-0.036621384,0.22355762,0.027824907,0.28349072,-0.15482424,0.29911488,-0.20157985,0.18644205,-0.20620638,0.13913044,0.24384595,0.17910346,-0.3691656,0.1382161,-0.078523785,0.18989217
GoodFellas (1990),-0.32030544,0.1922938,-0.5984359,-0.0933346,0.5173259,0.16875711,-0.13717078,-0.06824632,-0.41887492,0.33415893,-0.117197566,-0.09333178,-0.2857997,0.14860322,0.28975728,0.13338922,-0.10309924,0.030246662,-0.12141957,-0.02568513,0.118209995,-0.10533011,-0.08508653,-0.253746,-0.18386483,0.33577135,-0.14274839,-0.2041866,0.17080247,0.19112606,0.17669223,0.18819053,0.039977442,-0.07953625,0.17405456,-0.062374134,-0.16365716,0.12348702,0.4204731,0.28517035
Heat (1995),-0.30141363,-0.10346115,0.035631165,-0.026826514,0.27953675,0.024508262,-0.062191077,0.043108072,-0.091446534,0.11765857,-0.22382173,-0.079274155,-0.23808862,0.39148715,0.105415404,0.14489502,0.027585402,-0.041274067,-0.27804852,0.15295032,-0.12897323,-0.1487724,0.15725859,-0.005474946,-0.062089626,0.19662371,-0.13440786,0.36330414,0.024723837,-0.0057468107,-0.1476902,0.025481222,0.30180833,0.08064008,0.06614156,0.073677406,-0.09370756,0.10296784,0.32844105,0.091053456
"Sound of Music, The (1965)",-0.04420962,0.3229249,0.08503288,0.19901851,-0.51727337,0.12555084,-0.0082959905,-0.116668,0.15240142,0.12768883,-0.4682453,-0.22348538,-0.17773484,-0.2510057,0.09394169,-0.09786905,0.040100075,0.18846053,0.11548757,-0.292715,-0.2611953,-0.13315853,-0.2565407,0.1578938,-0.18591003,-0.15084623,-0.09136611,-0.3086927,0.40164936,-0.015173035,0.077244826,0.18670318,0.008394861,-0.0031732568,0.09975232,-0.25108707,-0.12054449,0.0889466,-0.3566204,0.005197893
Courage Under Fire (1996),-0.20983486,-0.08882779,-0.21228193,0.12654994,0.15846665,0.15528378,0.09487757,0.02235565,-0.19081432,0.13167974,-0.25347272,-0.17560679,0.14726013,0.22823738,-0.022279024,0.07545318,-0.076852776,-0.1905492,-0.16158065,0.07088348,-0.14833589,-0.1451728,0.044767417,0.13075843,-0.06318705,0.059346855,0.06814409,0.04664593,-0.12712683,0.16856316,-0.073077135,0.15719986,0.3055757,0.025417872,0.12269717,-0.12379721,-0.17150299,-0.031228967,-0.3603126,0.070814006
Apocalypse Now (1979),-0.4069149,0.2487582,-0.32804587,-0.10105724,0.42693147,0.2253177,-0.31680462,-0.17542654,-0.17677724,0.22106315,0.010870282,-0.33475342,-0.075649925,0.41906473,0.17746502,0.054045524,-0.1760072,0.11379435,-0.04777526,0.053502228,0.09804048,0.016081734,-0.16414112,-0.39146703,-0.12881008,0.32130927,-0.20090552,0.055348318,0.020699972,0.21637315,0.47427213,0.11398233,0.20837356,-0.022648757,0.002581058,-0.06643534,0.0017801835,0.11123984,0.35729274,0.40086442
"Clockwork Orange, A (1971)",-0.096668266,0.2974901,-0.12343362,-0.13262622,0.7236034,0.1262772,-0.56083673,-0.2618609,-0.054610644,-0.10165814,0.27216652,-0.36268133,0.13045289,0.1711278,0.24281338,0.18685384,-0.086935036,0.08446014,0.14000186,0.21514802,0.17449771,-0.17852385,-0.17181218,-0.47199464,0.10695137,-0.08908962,-0.337889,-0.010575124,0.00083416107,-0.15963781,0.3114873,0.15861495,0.29394835,0.14297165,0.09199395,-0.08628462,0.015887642,0.027776722,0.40742067,0.10231399
