	book_id	original_title	language_code	adult	adult-fiction	adventure	book-club	contemporary	fantasy	fiction	mystery	romance	young-adult
239	239	Inferno	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
240	240	Number the Stars	eng	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
241	241	Along Came a Spider	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
242	242	Misery	en-GB	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
243	243	Sharp Objects	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
244	244	Bridge to Terabithia	eng	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
245	245	Marked	en-US	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
246	246												
247	247	A Midsummer Night's Dream	eng	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
248	248	Extremely Loud and Incredibly Close	en-US	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
249	249	Wonder	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
250	250	The Cat in the Hat	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
251	251	Cinder	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
252	252	The Cuckoo's Calling	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
253	253	Shiver	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
254	254	Atlas Shrugged	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
255	255	Three Cups of Tea 	en-US	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
256	256		eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
257	257	La sombra del viento	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
258	258	The Scorch Trials	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
259	259	How to Win Friends and Influence People	eng	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
260	260	Under the Tuscan Sun	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
261	261	Big Little Lies	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
262	262	Ella Enchanted	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
263	263	The Sun Also Rises	en-US	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
264	264	A Tree Grows In Brooklyn 	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
265	265	Kiss the Girls	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
266	266	The Nightingale	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
267	267	Never Let Me Go	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
268	268	PS, I Love You	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
269	269	Rebecca	en-US	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
270	270	Flowers for Algernon	en-US	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
271	271	Como agua para chocolate	en-US	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0
272	272	Snow Flower and the Secret Fan	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
273	273	The Godfather	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
274	274	An Abundance of Katherines	eng	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
275	275	Foundation	eng	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
276	276	The Ocean at the End of the Lane	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
277	277	A Light in the Attic	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
278	278	Harry Potter and the Cursed Child, Parts One and Two	eng	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
279	279	Delirium	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
280	280	The Pelican Brief	eng	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
281	281	Coraline	eng	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
282	282	Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch	en-US	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
283	283	On the Road	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
284	284	The Rosie Project	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
285	285	The Lucky One	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
286	286	The Fountainhead	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
287	287	The Hunt for Red October		1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
288	288	Watership Down	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
289	289	Is Everyone Hanging Out Without Me? (And Other Concerns)	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
290	290	Cutting for Stone	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
291	291	The Voyage of the Dawn Treader	eng	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
292	292	Treasure Island	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
293	293	The Son of Neptune 	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
294	294	11/22/63	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
295	295	The Very Hungry Caterpillar	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
296	296	Cat's Cradle	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
297	297	The Time Machine	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
298	298		eng	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
299	299	The Boy in the Striped Pyjamas	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
300	300	Heart of Darkness	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
301	301	Safe Haven	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
302	302	The Secret	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
303	303	I Know This Much Is True 	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
304	304	Pet Sematary	eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
305	305	She's Come Undone	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
306	306	The Wise Man's Fear	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
307	307	Can You Keep a Secret?	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
308	308	City of Fallen Angels	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
309	309	Good in Bed	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
310	310	The Thorn Birds	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
311	311	The Graveyard Book	en-US	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
312	312	The Light Between Oceans	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
313	313	Tintenherz	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
314	314	Who Moved My Cheese?	eng	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
315	315	A Walk in the Woods	eng	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
316	316	I Know Why the Caged Bird Sings	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
317	317	Orphan Train	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
318	318	City of Lost Souls	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
319	319	Where'd You Go, Bernadette	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0
320	320	Where the Red Fern Grows		0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
321	321	Neverwhere	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
322	322	Nesnesitelná lehkost bytí	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
323	323		eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
324	324	A Prayer for Owen Meany	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
325	325	White Oleander	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
326	326	Legend	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
327	327	Nineteen Minutes	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
328	328	The Last Lecture	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
329	329	The Eye of the World	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
330	330	The Pact	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
331	331	The magician's nephew	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
332	332	Still Alice	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
333	333	Reflected in You	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
334	334	James and the Giant Peach	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
335	335	1st To Die	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
336	336	The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story	eng	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
337	337	One Day	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
338	338		en-US	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
339	339	I Am Number Four	en-US	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
340	340	Ἰλιάς	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
341	341	The Casual Vacancy	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
342	342	The Runaway Jury	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
343	343	Naked	en-US	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
344	344	Eldest	en-US	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
345	345	The Wonderful Wizard of Oz	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
346	346	Prince Caspian: The Return to Narnia	eng	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
347	347	We Were Liars	eng	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
348	348	Salem's Lot	en-GB	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
349	349	Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
350	350	Clockwork Prince	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
351	351	Yes Please	eng	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
352	352	The Tragedy of Othello, The Moor of Venice	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
353	353	Beloved	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
354	354	Graceling	en-CA	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
355	355	The Bad Beginning	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0
356	356	Im Westen nichts Neues	en-US	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
357	357	Oh, the Places You'll Go!	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
358	358	And The Mountains Echoed	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
359	359	Do Androids Dream of Electric Sheep?	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
360	360	Oliver Twist	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
361	361	A Grief Observed	eng	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
362	362	Anna and the French Kiss	en-US	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
363	363	How the Grinch Stole Christmas!	eng	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
364	364	V for Vendetta	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
365	365	John Adams	eng	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
366	366	Odd Thomas	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
367	367	The Subtle Knife	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
368	368	Stargirl	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
369	369	The Red Pyramid	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
370	370	Stranger in a Strange Land	eng	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
371	371	Dress Your Family in Corduroy and Denim	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
372	372	The BFG	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
373	373	A Short History of Nearly Everything	en-US	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
374	374	The Call of the Wild	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
375	375	The Death Cure	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
376	376	Stardust	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
377	377	The Namesake	en-US	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
378	378	A Discovery of Witches	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
379	379	ノルウェイの森 [Noruwei no Mori]	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
380	380	Where the Heart Is	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
381	381	Will Grayson, Will Grayson	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
382	382	A Million Little Pieces	en-CA	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
383	383	Frostbite	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
384	384	Quiet: The Power of Introverts in a World that Can't Stop Talking	eng	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
385	385	Island of the Blue Dolphins	en-CA	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
386	386	The Crucible	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
387	387	Hatchet	en-US	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
388	388	Mistborn : The Final Empire	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
389	389	The Strange Case of Dr Jekyll and Mr Hyde	eng	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
390	390	The Lorax	eng	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
391	391	Greg Heffley's Journal	en-US	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
392	392	Throne of Glass	eng	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0
393	393	Shadow Kiss	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
394	394	For Whom the Bell Tolls	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
395	395	Hotel on the Corner of Bitter and Sweet	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
396	396	Das Parfum. Die Geschichte eines Mörders	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
397	397	Fast Food Nation : The Dark Side of the All-American Meal 	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
398	398	The Tales of Beedle the Bard	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
399	399	Neuromancer	eng	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
400	400	A Farewell to Arms	en-US	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
401	401	The Tell-Tale Heart	en-GB	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0
402	402	孫子兵法 [Sūnzi bīngfǎ]	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
403	403	Defending Jacob	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
404	404	Breakfast of Champions	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
405	405												
406	406	Bel Canto	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
407	407	Guns, Germs, and Steel: The Fates of Human Societies	eng	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
408	408	Fried Green Tomatoes at the Whistle Stop Cafe		1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
409	409	Things Fall Apart	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
410	410	The Undomestic Goddess	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
411	411	The Five Love Languages: How to Express Heartfelt Commitment to Your Mate	en-US	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
412	412	Les Trois Mousquetaires		1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0
413	413	The Other Hand	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
414	414	Evermore	en-US	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
415	415	The Witches	en-US	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
416	416	The Thirteenth Tale	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
417	417	Spirit Bound	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
418	418	Blood Promise	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
419	419	Message in a Bottle	en-US	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
420	420	The Paris Wife	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
421	421	Complete Harry Potter Boxed Set	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
422	422	The Elite	eng	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
423	423	Il nome della rosa	en-US	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
424	424	Go Ask Alice	eng	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
425	425	A Confederacy of Dunces	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
426	426	The Importance of Being Earnest	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
427	427	The Mark of Athena	eng	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
428	428	The Colour of Magic	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
429	429	海辺のカフカ [Umibe no Kafuka]	en-US	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
430	430	Red Dragon	eng	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0
431	431	I, Robot	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0
432	432	Dark Lover	eng	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
433	433	Crescendo	en-US	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
434	434	Before I Fall	eng	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
435	435	The God of Small Things	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
436	436	The Invention of Wings	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
437	437	What Alice Forgot	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0
438	438	A Brief History of Time: From the Big Bang to Black Holes	eng	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
439	439	Fall of Giants	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0
440	440	Under the Dome	eng	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
441	441	Snow Crash	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
442	442	Just Listen	en-US	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
443	443	Winnie-the-Pooh	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
444	444	Before I Go to Sleep	en-CA	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
445	445	A Study in Scarlet	eng	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
446	446	Brisingr	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
447	447	The Purpose Driven Life: What on Earth am I Here For?	en-US	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
448	448	Betrayed: a House of Night Novel	en-US	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
449	449	Storm Front	en-US	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
450	450	Northanger Abbey	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0
451	451	The 5th Wave	eng	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
452	452	Cold Mountain	en-US	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
453	453	If You Give a Mouse a Cookie	en-US	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
454	454	Something Blue	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
455	455	A Streetcar Named Desire	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
456	456	The Historian	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
457	457	Station Eleven	eng	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0
458	458	En man som heter Ove	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
459	459	Clockwork Princess	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
460	460	The Good Earth	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
461	461												
462	462	Dragonfly in Amber	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
463	463		eng	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
464	464	In Her Shoes		1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0
465	465	The Hobbit	eng	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
466	466	The Brief Wondrous Life of Oscar Wao	eng	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0
467	467	Their Eyes Were Watching God	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0
468	468	Fantastic Beasts and Where to Find Them	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
469	469	I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban	eng	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0
470	470	Mansfield Park	eng	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
471	471	…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager	eng	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
472	472	In the Woods	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
473	473	The God Delusion	eng	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
474	474	Where She Went	en-US	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0
475	475	The World According to Garp	eng	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
476	476	Killing Floor	eng	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
477	477	The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner	eng	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0
478	478	Il Principe	eng	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
479	479	The Amber Spyglass	eng	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
480	480	Wizard's First Rule	eng	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
481	481	The Kitchen House	en-CA	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0
482	482	Franny and Zooey	en-US	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0
