book_id,original_title,language_code,adult,adult-fiction,adventure,book-club,contemporary,fantasy,fiction,mystery,romance,young-adult
390,The Lorax,eng,0,0,0,0,0,1,0,0,0,1
391,Greg Heffley's Journal,en-US,0,0,0,0,1,0,1,0,0,1
392,Throne of Glass,eng,0,0,1,1,0,1,0,1,1,1
393,Shadow Kiss,en-US,0,0,1,0,1,1,1,1,1,1
394,For Whom the Bell Tolls,eng,1,1,1,1,0,0,1,0,1,0
395,Hotel on the Corner of Bitter and Sweet,eng,1,1,0,1,1,0,1,0,1,1
396,Das Parfum. Die Geschichte eines Mörders,eng,1,1,0,1,1,1,1,1,0,0
397,Fast Food Nation : The Dark Side of the All-American Meal ,eng,1,0,0,1,1,0,1,0,0,0
398,The Tales of Beedle the Bard,en-US,0,0,1,0,0,1,1,0,0,1
399,Neuromancer,eng,1,1,0,1,0,1,1,0,0,0
400,A Farewell to Arms,en-US,1,1,0,1,0,0,1,0,1,0
401,The Tell-Tale Heart,en-GB,1,0,0,0,0,1,1,1,0,1
402,孫子兵法 [Sūnzi bīngfǎ],eng,1,0,0,0,0,0,1,0,0,0
403,Defending Jacob,eng,1,1,0,1,1,0,1,1,0,0
404,Breakfast of Champions,eng,1,1,0,1,1,1,1,0,0,0
406,Bel Canto,eng,1,1,0,1,1,0,1,1,1,0
407,"Guns, Germs, and Steel: The Fates of Human Societies",eng,1,0,0,0,0,0,0,0,0,0
408,Fried Green Tomatoes at the Whistle Stop Cafe,,1,1,0,1,1,0,1,1,1,0
409,Things Fall Apart,en-US,1,1,0,1,1,0,1,0,0,1
410,The Undomestic Goddess,eng,1,1,0,1,1,0,1,0,1,1
411,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,en-US,1,0,0,1,0,0,0,0,1,0
412,Les Trois Mousquetaires,,1,1,1,1,0,1,1,0,1,1
413,The Other Hand,en-US,1,1,0,1,1,0,1,0,0,0
414,Evermore,en-US,0,0,0,0,1,1,1,1,1,1
415,The Witches,en-US,0,0,1,0,0,1,1,0,0,1
416,The Thirteenth Tale,eng,1,1,0,1,1,1,1,1,1,1
417,Spirit Bound,eng,0,0,1,0,1,1,1,1,1,1
418,Blood Promise,en-US,0,0,1,0,1,1,1,0,1,1
419,Message in a Bottle,en-US,1,1,0,0,1,0,1,0,1,1
420,The Paris Wife,eng,1,1,0,1,1,0,1,0,1,0
421,Complete Harry Potter Boxed Set,eng,0,0,1,0,1,1,1,1,1,1
422,The Elite,eng,0,0,0,0,1,1,1,0,1,1
423,Il nome della rosa,en-US,1,1,0,1,1,1,1,1,0,0
424,Go Ask Alice,eng,1,0,0,1,1,0,1,0,0,1
425,A Confederacy of Dunces,eng,1,1,0,1,1,0,1,0,0,0
426,The Importance of Being Earnest,eng,1,1,0,1,0,0,1,0,1,0
427,The Mark of Athena,eng,0,0,1,0,1,1,1,0,1,1
428,The Colour of Magic,eng,1,1,1,0,0,1,1,0,0,1
429,海辺のカフカ [Umibe no Kafuka],en-US,1,1,0,1,1,1,1,1,1,0
430,Red Dragon,eng,1,1,0,0,1,0,1,1,0,0
431,"I, Robot",eng,1,1,1,1,0,1,1,1,0,0
432,Dark Lover,eng,1,1,0,0,1,1,1,0,1,0
433,Crescendo,en-US,0,0,0,0,1,1,1,1,1,1
434,Before I Fall,eng,0,0,0,1,1,1,1,1,1,1
435,The God of Small Things,eng,1,1,0,1,1,0,1,0,1,0
436,The Invention of Wings,en-US,1,1,0,1,1,0,1,0,0,0
437,What Alice Forgot,eng,1,1,0,1,1,0,1,1,1,0
438,A Brief History of Time: From the Big Bang to Black Holes,eng,0,0,0,1,0,0,1,0,0,0
439,Fall of Giants,eng,1,1,0,1,1,1,1,0,1,0
440,Under the Dome,eng,1,1,0,1,1,1,1,1,0,0
441,Snow Crash,eng,1,1,1,1,1,1,1,1,0,0
442,Just Listen,en-US,0,0,0,0,1,0,1,0,1,1
443,Winnie-the-Pooh,eng,0,0,1,0,0,1,1,0,0,1
444,Before I Go to Sleep,en-CA,1,1,0,1,1,0,1,1,0,0
445,A Study in Scarlet,eng,1,1,1,1,0,0,1,1,0,0
446,Brisingr,eng,1,0,1,0,0,1,1,0,1,1
447,The Purpose Driven Life: What on Earth am I Here For?,en-US,1,0,0,0,0,0,1,0,0,0
448,Betrayed: a House of Night Novel,en-US,0,0,1,0,1,1,1,0,1,1
449,Storm Front,en-US,1,1,1,1,1,1,1,1,0,0
450,Northanger Abbey,eng,1,1,0,1,0,0,1,1,1,0
451,The 5th Wave,eng,0,0,1,1,0,1,1,1,1,1
452,Cold Mountain,en-US,1,1,1,1,1,0,1,0,1,0
453,If You Give a Mouse a Cookie,en-US,0,0,0,0,0,1,1,0,0,0
454,Something Blue,en-US,1,1,0,1,1,0,1,0,1,1
455,A Streetcar Named Desire,eng,1,1,0,1,1,0,1,0,1,0
456,The Historian,eng,1,1,1,1,1,1,1,1,1,0
457,Station Eleven,eng,1,1,1,1,1,1,1,0,0,1
458,En man som heter Ove,eng,1,1,0,1,1,0,1,0,0,0
459,Clockwork Princess,eng,0,0,1,0,0,1,1,1,1,1
460,The Good Earth,eng,1,1,0,1,0,0,1,0,0,1
462,Dragonfly in Amber,eng,1,1,1,0,0,1,1,0,1,0
463,,eng,1,0,0,0,0,1,1,0,1,0
464,In Her Shoes,,1,1,0,1,1,0,1,0,1,0
465,The Hobbit,eng,1,0,1,0,0,1,1,0,0,1
466,The Brief Wondrous Life of Oscar Wao,eng,1,1,0,1,0,1,1,0,1,0
467,Their Eyes Were Watching God,eng,1,1,0,1,1,0,1,0,1,1
468,Fantastic Beasts and Where to Find Them,eng,0,0,1,0,0,1,1,0,0,1
469,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,eng,1,0,0,1,1,0,0,0,0,1
470,Mansfield Park,eng,1,1,0,1,0,0,1,0,1,0
471,…trotzdem Ja zum Leben sagen: Ein Psychologe erlebt das Konzentrationslager,eng,1,0,0,1,0,0,1,0,0,0
472,In the Woods,eng,1,1,0,1,1,0,1,1,0,0
473,The God Delusion,eng,0,0,0,1,1,0,1,0,0,0
474,Where She Went,en-US,0,0,0,0,1,0,1,0,1,1
475,The World According to Garp,eng,1,1,0,1,1,0,1,0,0,0
476,Killing Floor,eng,1,1,1,1,1,0,1,1,0,0
477,"The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner",eng,1,1,1,1,0,1,1,0,0,1
478,Il Principe,eng,1,0,0,0,0,0,1,0,0,0
479,The Amber Spyglass,eng,0,0,1,0,0,1,1,1,1,1
480,Wizard's First Rule,eng,1,1,1,0,0,1,1,0,1,1
481,The Kitchen House,en-CA,1,1,0,1,1,0,1,0,0,0
482,Franny and Zooey,en-US,1,1,0,1,1,0,1,0,0,1
483,Choke,eng,1,1,0,1,1,0,1,0,0,0
484,Братья Карамазовы,eng,1,1,0,1,0,0,1,1,1,0
485,The City of Ember,eng,0,0,1,1,0,1,1,1,0,1
486,The Andromeda Strain,,1,1,1,1,1,1,1,1,0,0
487,The Green Mile,eng,1,1,0,0,1,1,1,1,0,0
488,The Prophet,eng,1,0,0,1,0,0,1,0,0,0
489,Maus: A Survivor's Tale : My Father Bleeds History,eng,1,0,0,1,0,0,1,0,0,1
490,Untamed: A House of Night Novel,en-US,0,0,1,0,1,1,1,1,1,1
491,Speaker for the Dead,en-US,1,0,0,1,0,1,1,1,0,1
492,Mere Christianity,eng,1,0,0,1,0,0,1,0,0,0
493,The Secret History,eng,1,1,0,1,1,0,1,1,0,0
494,A Heartbreaking Work of Staggering Genius,eng,1,1,0,1,1,0,1,0,0,0
495,The Clan of the Cave Bear,eng,0,1,1,1,1,1,1,0,1,1
496,Black Beauty,eng,0,0,1,0,0,1,1,0,0,1
497,Война и миръ,eng,1,1,0,1,0,0,1,0,1,0
498,American Psycho,eng,1,1,0,1,1,0,1,1,0,0
499,The Princess Diaries,eng,0,0,0,0,1,1,1,0,1,1
500,The No. 1 Ladies' Detective Agency ,eng,1,1,0,1,1,0,1,1,0,0
501,"The Walking Dead, Vol. 1: Days Gone Bye",en-GB,1,1,1,0,0,1,1,0,0,0
502,2001: A Space Odyssey,eng,1,1,1,0,0,1,1,0,0,0
503,,eng,0,0,0,0,1,0,0,0,1,1
504,Left Behind:  A Novel of the Earth's Last Days,eng,1,1,1,1,1,1,1,1,0,1
505,The One,eng,0,0,0,0,1,1,1,0,1,1
506,The Hunger Games Box Set,eng,0,0,1,1,1,1,1,0,1,1
507,Nickel and Dimed: On (Not) Getting By in America,eng,1,0,0,1,1,0,0,0,0,0
508,Remember Me?,eng,1,1,0,1,1,0,1,0,1,1
509,The Great Hunt,en-US,1,1,1,0,0,1,1,0,1,1
510,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,eng,1,1,0,1,1,0,1,1,0,0
511,The Complete Tales of Edgar Allan Poe,en-US,1,1,0,0,0,1,1,1,0,1
512,The Hiding Place,en-US,1,0,0,1,0,0,1,0,0,1
513,The Adventures of Sherlock Holmes,eng,1,1,1,1,0,0,1,1,0,1
514,The Prince of Tides,eng,1,1,0,1,1,0,1,1,1,0
515,The Amazing Adventures of Kavalier & Clay,eng,1,1,1,1,1,1,1,0,0,0
516,Perfect Chemistry,eng,0,0,0,0,1,0,1,0,1,1
517,Peter Pan,en-US,0,0,1,1,0,1,1,0,0,1
518,Pretties,eng,0,0,1,0,0,1,1,0,1,1
519,ねじまき鳥クロニクル [Nejimakidori kuronikuru],eng,1,1,0,1,1,1,1,1,0,0
520,The Lincoln Lawyer ,eng,1,1,0,1,1,0,1,1,0,0
521,Cloud Atlas,eng,1,1,1,1,1,1,1,1,1,0
522,The Things They Carried,en-US,0,1,0,1,0,0,1,0,0,1
523,Wall and Piece,eng,1,0,0,0,1,0,0,0,0,0
524,Pandemonium,eng,0,0,1,0,0,1,0,0,1,1
525,Darkly Dreaming Dexter,eng,1,1,0,1,1,1,1,1,0,0
526,Living Dead in Dallas,eng,1,1,0,0,1,1,1,1,1,1
527,The Dragon Reborn ,eng,1,1,1,0,0,1,1,0,0,1
528,Gulliver’s Travels,eng,1,1,1,0,0,1,1,0,0,1
529,Much Ado About Nothing,eng,1,1,0,0,0,0,1,0,1,0
530,Beowulf,en-US,1,1,1,0,0,1,1,0,0,0
531,Batman: Year One,eng,1,0,1,0,0,1,1,1,0,1
532,Go Set a Watchman,eng,1,1,0,1,1,0,1,0,0,0
533,When You Are Engulfed in Flames,en-US,1,0,0,1,1,0,1,0,0,0
534,Daughter of Smoke & Bone,eng,0,0,1,1,1,1,1,1,1,1
535,Red Queen,eng,0,0,1,1,0,1,1,0,1,1
536,The Power of Habit,eng,1,0,0,1,0,0,0,0,0,0
537,Midnight in the Garden of Good and Evil,eng,1,1,0,1,1,0,1,1,0,0
538,Hopeless,eng,1,0,0,1,1,0,1,1,1,1
539,A Little Princess,eng,0,0,0,1,0,1,1,0,0,1
540,The Truth About Forever,en-US,0,0,0,1,1,0,1,0,1,1
541,The horse and his boy,eng,0,0,1,0,0,1,1,0,0,1
542,Last Sacrifice ,eng,0,0,1,0,1,1,1,1,1,1
543,Little House on the Prairie,eng,0,0,1,0,0,0,1,0,0,1
544,The Velveteen Rabbit,eng,0,0,0,0,0,1,1,0,0,1
545,Zen and the Art of Motorcycle Maintenance,eng,1,0,1,1,1,0,1,0,0,0
546,The War of the Worlds,eng,1,1,1,1,0,1,1,0,0,0
547,Pretty Little Liars,en-US,0,0,0,0,1,0,1,1,1,1
548,Corduroy,en-US,0,0,1,0,0,1,1,0,0,0
549,The Omnivore's Dilemma,eng,1,0,0,1,0,0,0,0,0,1
550,Life After Life,eng,1,1,0,1,1,1,1,0,0,0
551,The Rescue,en-US,1,1,0,0,1,0,1,1,1,1
552,Needful Things,,1,1,0,0,1,1,1,0,0,0
553,Voyager,eng,1,1,1,0,0,1,1,0,1,0
554,,eng,1,1,0,0,0,0,1,0,1,1
555,Cujo,spa,1,1,0,0,1,1,1,1,0,0
556,The Virgin Suicides,eng,1,1,0,1,0,0,1,0,1,1
557,Dead to the World,eng,1,1,0,0,1,1,1,1,1,1
558,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,eng,1,1,0,1,0,0,1,0,1,0
559,Madame Bovary,eng,1,1,0,1,0,0,1,0,1,0
560,The Phantom Tollbooth,en-US,0,0,1,1,0,1,1,0,0,1
561,The Way of Kings,eng,1,1,1,0,0,1,1,0,0,0
562,Club Dead,en-GB,1,1,0,0,1,1,1,1,1,1
563,It's Kind of a Funny Story,en-US,0,0,0,1,1,0,1,0,1,1
564,,eng,1,1,1,0,0,1,1,1,1,1
565,After You,eng,1,1,0,1,1,0,1,0,1,1
566,The Language of Flowers,eng,0,1,0,1,1,0,1,0,0,0
567,Batman: The Dark Knight Returns,eng,1,0,1,0,0,1,1,1,0,1
568,The Angel Experiment,eng,0,0,1,0,1,1,1,1,1,1
569,High Fidelity,eng,1,1,0,1,1,0,1,0,1,0
570,The Guardian,en-US,1,1,0,1,1,0,1,1,1,1
571,Oryx and Crake,eng,1,1,0,1,1,1,1,0,1,0
572,"Men Are from Mars, Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships",en-US,1,0,0,1,1,0,1,0,1,0
573,Kitchen Confidential: Adventures in the Culinary Underbelly,eng,1,0,0,1,1,0,1,0,0,0
574,Timeline,en-US,1,1,1,1,1,1,1,1,0,0
575,Candide,eng,1,1,1,1,0,1,1,0,0,0
576,Tuck Everlasting,eng,0,0,1,1,0,1,1,0,1,1
577,Christine,fre,1,1,0,0,1,1,1,1,0,0
578,Are You My Mother?,eng,0,0,1,0,0,1,1,0,0,1
580,Scarlet,eng,0,0,0,0,0,1,1,0,1,1
581,"Rich Dad , Poor Dad",eng,1,0,0,0,0,0,1,0,0,0
582,Silence ,eng,0,0,1,0,1,1,1,1,1,1
583,The Magicians,eng,1,1,1,1,1,1,1,0,1,1
584,デスノート #1 (Desu Nōto) Taikutsu (退屈),eng,0,0,0,0,1,1,1,1,0,1
585,A Great and Terrible Beauty,eng,0,0,1,1,0,1,1,1,1,1
586,Everything Is Illuminated,eng,1,1,0,1,1,0,1,0,0,0
587,The Bourne Supremacy,en-US,1,1,1,0,1,0,1,1,0,0
588,Easy,en-CA,1,0,0,0,1,0,1,0,1,1
589,David Copperfield,eng,1,1,1,1,0,0,1,0,1,1
590,The Absolutely True Diary of a Part-Time Indian,eng,0,0,0,1,1,0,1,0,0,1
591,Мастер и Маргарита,eng,1,1,0,1,1,1,1,1,1,0
592,A Wizard of Earthsea,en-US,1,0,1,1,0,1,1,0,0,1
593,Because of Winn-Dixie,eng,0,0,1,1,1,0,1,0,0,1
594,A Separate Peace,en-US,1,1,0,1,1,0,1,0,0,1
595,The Rainmaker,eng,1,1,1,0,1,0,1,1,0,0
596,Don Quijote de La Mancha,eng,1,1,1,1,0,1,1,0,0,0
597,Assassin's Apprentice,eng,1,1,1,1,0,1,1,0,0,1
598,The Restaurant at the End of the Universe,eng,1,1,1,0,1,1,1,0,0,1
599,Torment,eng,0,0,0,0,1,1,1,1,1,1
600,The Tale of Peter Rabbit,eng,0,0,1,0,0,1,1,0,0,1
601,The Silver Chair,eng,0,0,1,0,0,1,1,0,0,1
602,The Hero of Ages,eng,1,1,1,0,0,1,1,1,1,1
603,"Girl, Interrupted",eng,1,1,0,1,1,0,1,0,0,1
604,"Are You There, Vodka? It's Me, Chelsea",,1,0,0,1,1,0,1,0,0,0
605,Jonathan Livingston Seagull,en-US,1,1,1,1,1,1,1,0,0,1
606,City of Heavenly Fire,eng,0,0,1,0,0,1,1,0,1,1
607,Love You Forever,en-GB,0,0,0,0,0,0,1,0,0,1
608,Cell,en-US,1,1,1,0,1,1,1,1,0,0
609,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,eng,1,0,1,1,0,0,1,0,0,0
610,The Silmarillion,eng,1,1,1,0,0,1,1,0,0,1
611,The Drawing of the Three,eng,1,1,1,0,0,1,1,1,0,0
612,The Forgotten Garden,en-GB,1,1,0,1,1,1,1,1,1,0
613,Der Prozeß,eng,1,1,0,1,0,1,1,1,0,0
614,This Lullaby,eng,0,0,0,0,1,0,1,0,1,1
615,Plain Truth,eng,1,1,0,1,1,0,1,1,0,1
616,Orange Is the New Black: My Year in a Women's Prison,eng,1,0,0,1,1,0,1,0,0,0
617,The Hound of the Baskervilles,eng,1,1,1,1,0,0,1,1,0,0
618,"Thinking, Fast and Slow",eng,0,0,0,1,0,0,0,0,0,0
619,The Mists of Avalon,eng,1,1,1,1,0,1,1,0,1,1
620,"Are You There God? It's Me, Margaret",eng,0,0,0,1,1,0,1,0,0,1
621,Nights in Rodanthe,eng,1,1,0,1,1,0,1,0,1,1
622,Mr. Mercedes,eng,1,1,0,1,1,0,1,1,0,0
623,All Together Dead,eng,1,1,0,0,1,1,1,1,1,1
624,Midwives,en-US,1,1,0,1,1,0,1,1,0,0
625,The Polar Express,en-US,0,0,1,0,0,1,1,0,0,1
626,The True Story of the Three Little Pigs,en-GB,0,0,0,0,0,1,1,0,0,1
627,Patriot Games,eng,1,1,1,0,1,0,1,1,0,0
628,Veronika decide morrer,eng,1,1,0,1,0,0,1,1,1,1
629,"Lean In: Women, Work, and the Will to Lead",eng,1,0,0,1,1,0,0,0,0,0
630,Dead as a Doornail ,eng,1,1,0,0,1,1,1,1,1,1
631,"Shatter Me (Shatter Me, #1)",en-US,0,0,1,0,0,1,1,0,1,1
632,Starship Troopers,en-CA,1,0,1,1,0,1,1,0,0,1
633,I've Got Your Number,eng,1,1,0,1,1,0,1,0,1,1
634,Sofies Verden,eng,0,0,0,1,1,1,1,0,1,1
635,,eng,0,0,0,0,1,1,1,0,1,1
636,The Martian Chronicles,en-US,1,1,1,1,0,1,1,0,0,1
637,A Visit From the Goon Squad,eng,1,1,0,1,1,0,1,0,0,0
638,Heidi,eng,0,0,1,1,0,0,1,0,0,1
639,Prey,,1,1,1,0,1,1,1,1,0,0
640,The Last Battle,eng,0,0,1,0,0,1,1,0,0,1
641,World Without End,eng,1,1,1,1,1,1,1,1,1,0
642,Chosen: A House of Night Novel,en-US,0,0,0,0,1,1,1,1,1,1
643,Slammed,eng,0,0,0,1,1,0,1,0,1,1
644,"Beastly (Beastly, #1, Kendra Chronicles, #1)",eng,0,0,0,0,1,1,1,0,1,1
645,Tales of Caunterbury,eng,1,1,1,0,0,1,0,0,0,0
646,Baby Proof,en-US,1,1,0,1,1,0,1,0,1,0
647,Inheritance,en-US,0,0,1,0,0,1,1,0,1,1
648,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],eng,1,1,0,1,1,1,1,1,1,0
649,Uncle Tom's Cabin or Life Among the Lowly,eng,1,1,1,1,0,0,1,0,0,1
650,Le Fantôme de l'Opéra,eng,1,1,1,1,0,1,1,1,1,0
651,"Definitely Dead (Sookie Stackhouse, #6)",en-US,1,1,0,0,1,1,1,1,1,1
652,Ensaio Sobre a Cegueira,en-US,1,1,0,1,1,1,1,1,0,0
653,Freedom,en-US,1,1,0,1,1,0,1,0,0,0
654,Crossed,eng,0,0,1,0,0,1,1,0,1,1
655,"I'd Tell You I Love You, But Then I'd Have to Kill You",en-US,0,0,1,0,1,1,1,1,1,1
656,The White Tiger,eng,1,1,0,1,1,0,1,1,0,0
657,The Corrections,eng,1,1,0,1,1,0,1,0,0,0
658,Dreams from My Father,eng,0,0,0,1,1,0,0,0,0,0
659,Congo,eng,1,1,1,0,1,1,1,1,0,0
660,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",en-CA,0,0,0,0,0,0,1,0,0,1
661,Interpreter of Maladies,eng,1,1,0,1,1,0,1,0,0,0
662,A People's History of the United States: 1492 to Present ,eng,1,0,0,1,0,0,0,0,0,0
663,Breakfast at Tiffany's,eng,1,1,0,1,1,0,1,0,1,0
664,The Passage,eng,0,0,0,0,0,1,1,0,0,0
665,Anansi Boys,eng,1,1,1,1,1,1,1,0,0,1
666,Along for the Ride,eng,0,0,0,0,1,0,1,0,1,1
667,Everything I Never Told You,eng,1,0,0,1,1,0,1,0,0,1
668,La casa de los espíritus,en-US,1,1,0,1,1,1,1,0,1,0
669,The Dead Zone,en-US,0,1,0,0,1,1,1,0,0,0
670,The Mysterious Affair at Styles,eng,1,1,0,1,0,0,1,1,0,0
671,Murder in the Calais Coach,eng,1,1,0,1,0,0,1,1,0,0
672,Americanah,eng,1,1,0,1,1,0,1,0,1,0
673,Suzanne's Diary for Nicholas,eng,1,1,0,1,1,0,1,1,1,0
674,Firestarter,eng,1,1,1,0,1,1,1,1,0,0
675,Entwined with You,eng,1,1,0,0,1,0,1,0,1,0
676,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",eng,1,0,1,1,1,0,1,0,0,0
677,The Storied Life of A.J. Fikry,eng,1,1,0,1,1,0,1,1,1,1
678,Mad About Madeline,en-GB,0,0,1,0,0,0,1,0,0,1
680,Little House In The Big Woods,eng,0,0,1,0,0,0,1,0,0,1
681,Jonathan Strange & Mr Norrell,eng,1,1,1,1,1,1,1,1,0,0
682,A Bend in the Road,eng,1,1,0,1,1,0,1,1,1,1
683,The House of Hades,eng,0,0,1,0,1,1,1,0,1,1
684,Gone,eng,0,0,1,1,0,1,1,1,1,1
685,The Wedding,en-US,1,1,0,1,1,0,1,0,1,1
686,1776,eng,1,0,0,1,0,0,1,0,0,0
687,Under the Banner of Heaven: A Story of Violent Faith,eng,1,0,0,1,0,0,1,1,0,0
688,Beautiful Ruins,eng,1,1,0,1,1,0,1,0,1,0
689,The Audacity of Hope: Thoughts on Reclaiming the American Dream,en-US,1,0,0,1,0,0,0,0,0,0
690,On Writing: A Memoir of the Craft,eng,1,0,0,1,1,0,1,0,0,0
691,Firefly Lane,en-US,1,1,0,1,1,0,1,0,1,1
692,Sphere,eng,1,1,1,1,1,1,1,1,0,0
693,Love the One You're With,en-US,1,1,0,1,1,0,1,0,1,0
694,The Silkworm,eng,1,1,0,1,1,0,1,1,0,0
695,The Vampire Lestat,eng,1,1,1,0,1,1,1,0,1,0
696,State of Wonder,eng,1,1,1,1,1,0,1,1,0,0
697,The Silver Linings Playbook,en-US,1,1,0,1,1,0,1,0,1,1
698,Vingt Mille Lieues Sous les Mers,eng,1,1,1,1,0,1,1,0,0,1
699,The Constant Princess,en-US,1,1,0,1,1,0,1,0,1,0
700,Mrs Dalloway,en-US,1,1,0,1,0,0,1,0,1,0
701,Hundraåringen som klev ut genom fönstret och försvann,en-GB,1,1,1,1,1,1,1,1,0,0
702,Bag of Bones,en-US,1,1,0,0,1,1,1,1,1,0
703,The Cider House Rules,eng,1,1,0,1,1,0,1,0,1,0
704,Thinner,en-GB,1,1,0,0,1,1,1,1,0,0
705,Le tour du monde en quatre-vingts jours,eng,1,1,1,1,0,1,1,0,1,1
706,Walk Two Moons,eng,0,0,1,1,1,0,1,1,0,1
707,Onze minutos,eng,1,1,0,1,1,0,1,0,1,0
708,Nine Stories,eng,1,1,0,1,1,0,0,0,0,1
709,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",eng,1,0,0,1,1,0,1,0,0,0
710,Unwind,eng,0,0,1,1,0,1,1,1,1,1
711,"Drums of Autumn (Outlander, #4)",eng,1,1,1,0,0,1,1,0,1,0
712,Prodigy,eng,0,0,1,0,0,1,1,0,1,1
713,The Tragedie of King Lear,eng,1,1,0,0,0,0,1,0,0,0
714,Death of a Salesman,eng,1,1,0,0,1,0,1,0,0,1
715,The Choice,en-US,1,1,0,1,1,0,1,0,1,1
716,,en-US,0,0,1,0,1,1,1,0,1,1
717,The Sound and the Fury,eng,1,1,0,1,0,0,1,0,0,0
718,A New Earth: Awakening to Your Life's Purpose,eng,1,0,0,1,0,0,0,0,0,0
719,BLEACH―ブリーチ―　1,eng,0,0,1,0,0,1,1,0,1,1
720,,eng,1,0,0,1,1,0,1,0,0,0
721,The Shadow Rising ,en-US,1,1,1,0,0,1,1,0,0,0
722,Shantaram,eng,1,1,1,1,1,0,1,1,1,0
723,From Dead to Worse,eng,1,1,0,0,1,1,1,1,1,1
724,The Waste Lands,eng,1,1,1,0,0,1,1,1,0,0
725,The Bone Collector,en-US,1,1,0,1,1,0,1,1,0,0
726,Der Vorleser,eng,1,1,0,1,1,0,1,0,1,0
727,"Brown Bear, Brown Bear, What Do You See?",eng,0,0,0,0,0,1,1,0,0,0
728,Hyperion,eng,1,0,1,1,0,1,1,1,0,0
729,The Pearl of the World,eng,1,1,1,1,0,0,1,0,0,1
730,The Exorcist,en-US,1,1,0,1,0,1,1,1,0,0
731,The Short Second Life of Bree Tanner,eng,1,0,1,0,1,1,1,0,1,1
732,Snow Falling on Cedars,eng,1,1,0,1,1,0,1,1,1,0
733,Roots,en-US,1,1,0,1,1,0,1,0,0,0
734,Batman: The Killing Joke ,eng,1,0,1,0,0,1,1,1,0,0
735,Invisible Man,eng,1,1,0,1,0,0,1,0,0,0
736,A Long Way Gone. Memoirs of a Boy Soldier,en-US,1,0,0,1,1,0,1,0,0,1
737,Mrs. Frisby and the Rats of NIMH,,0,0,1,1,0,1,1,0,0,1
738,Different Seasons,eng,1,1,1,1,1,1,1,1,0,0
739,The Little House Collection,,0,0,1,0,0,0,1,0,0,1
740,The Girls' Guide to Hunting and Fishing,,1,1,0,1,1,0,1,0,1,1
741,Wool Omnibus,eng,1,1,1,1,0,1,1,1,0,1
742,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",en-US,1,1,1,1,1,1,1,0,0,0
743,The Power of Now,eng,1,0,0,1,0,0,0,0,0,0
744,Let's Pretend This Never Happened (A Mostly True Memoir),eng,1,0,0,1,1,0,1,0,0,0
745,The Lies of Locke Lamora,eng,1,1,1,1,0,1,1,1,0,1
746,Sabriel,en-US,0,0,1,1,0,1,1,0,1,1
747,Dead and Gone,eng,1,1,0,0,1,1,1,1,1,1
748,The Storyteller,eng,1,1,0,1,1,0,1,1,1,0
749,Obsidian,eng,0,0,0,0,1,1,1,0,1,1
750,"Life, the Universe and Everything",eng,1,1,1,0,0,1,1,0,0,1
751,Crown of Midnight,en-CA,0,0,1,0,0,1,1,1,1,1
752,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",eng,1,0,1,0,1,1,1,0,1,1
753,Half Broke Horses: A True Life Novel,eng,1,1,1,1,1,0,1,0,0,0
754,Mort,eng,1,1,1,1,0,1,1,0,0,1
755,"The Iron King (The Iron Fey, #1) ",eng,0,0,1,0,1,0,0,1,1,0
756,Lonesome Dove,en-US,1,1,1,1,0,0,1,0,1,0
757,Stiff: The Curious Lives of Human Cadavers,eng,1,0,0,1,0,0,1,0,0,0
758,Bloodlines,en-US,0,0,1,0,1,1,1,1,1,1
759,Ender's Shadow,eng,1,1,1,0,1,1,1,0,0,1
760,Twenties Girl,eng,1,1,0,1,1,1,1,1,1,1
761,Schindler's Ark,eng,1,1,0,0,1,0,1,0,0,0
762,The Bluest Eye,eng,1,1,0,1,1,0,1,0,0,1
763,The White Queen,eng,1,1,0,1,0,1,1,0,1,0
764,The Autobiography of Malcolm X,eng,1,0,0,1,0,0,1,0,0,0
765,Preludes & Nocturnes,eng,1,0,0,0,1,1,1,0,0,1
766,Seabiscuit,en-US,1,0,0,1,1,0,1,0,0,0
767,Shutter Island,eng,1,1,1,1,1,0,1,1,0,0
768,The Complete Sherlock Holmes,eng,1,1,1,0,0,0,1,1,0,0
769,The Tragedy of Julius Caesar,eng,1,1,0,0,0,0,1,0,0,1
770,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",eng,1,0,0,1,0,0,1,0,0,0
771,Πολιτεία,eng,0,0,0,0,0,0,1,0,0,0
772,The Taming of the Shrew,en-US,1,1,0,1,0,0,1,0,1,0
773,Cress,eng,0,0,1,0,0,1,1,0,1,1
